ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default"
,variation,,"CAPRICIOUS Priestess Dress - Convertible Top Flowy Maxi Skirt Strappy Hood Cowl Dust Mask Handkerchief Hem Soft Comfy Bamboo or Tencel Knit",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454635,,,,,,,Size,S,,1,,Gender,Men,,1,
,variation,,"CAPRICIOUS Priestess Dress - Convertible Top Flowy Maxi Skirt Strappy Hood Cowl Dust Mask Handkerchief Hem Soft Comfy Bamboo or Tencel Knit",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454635,,,,,,,Size," M",,1,,Gender,Men,,1,
,variation,,"CAPRICIOUS Priestess Dress - Convertible Top Flowy Maxi Skirt Strappy Hood Cowl Dust Mask Handkerchief Hem Soft Comfy Bamboo or Tencel Knit",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454635,,,,,,,Size," L",,1,,Gender,Men,,1,
,variation,,"CAPRICIOUS Priestess Dress - Convertible Top Flowy Maxi Skirt Strappy Hood Cowl Dust Mask Handkerchief Hem Soft Comfy Bamboo or Tencel Knit",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454635,,,,,,,Size," XL",,1,,Gender,Men,,1,
,variation,,"CAPRICIOUS Priestess Dress - Convertible Top Flowy Maxi Skirt Strappy Hood Cowl Dust Mask Handkerchief Hem Soft Comfy Bamboo or Tencel Knit",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454635,,,,,,,Size," 2XL",,1,,Gender,Men,,1,
,variation,,"CAPRICIOUS Priestess Dress - Convertible Top Flowy Maxi Skirt Strappy Hood Cowl Dust Mask Handkerchief Hem Soft Comfy Bamboo or Tencel Knit",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454635,,,,,,,Size,3XL,,1,,Gender,Men,,1,
,variation,,"CAPRICIOUS Priestess Dress - Convertible Top Flowy Maxi Skirt Strappy Hood Cowl Dust Mask Handkerchief Hem Soft Comfy Bamboo or Tencel Knit",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454635,,,,,,,Size,S,,1,,Gender," Women",,1,
,variation,,"CAPRICIOUS Priestess Dress - Convertible Top Flowy Maxi Skirt Strappy Hood Cowl Dust Mask Handkerchief Hem Soft Comfy Bamboo or Tencel Knit",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454635,,,,,,,Size," M",,1,,Gender," Women",,1,
,variation,,"CAPRICIOUS Priestess Dress - Convertible Top Flowy Maxi Skirt Strappy Hood Cowl Dust Mask Handkerchief Hem Soft Comfy Bamboo or Tencel Knit",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454635,,,,,,,Size," L",,1,,Gender," Women",,1,
,variation,,"CAPRICIOUS Priestess Dress - Convertible Top Flowy Maxi Skirt Strappy Hood Cowl Dust Mask Handkerchief Hem Soft Comfy Bamboo or Tencel Knit",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454635,,,,,,,Size," XL",,1,,Gender," Women",,1,
,variation,,"CAPRICIOUS Priestess Dress - Convertible Top Flowy Maxi Skirt Strappy Hood Cowl Dust Mask Handkerchief Hem Soft Comfy Bamboo or Tencel Knit",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454635,,,,,,,Size," 2XL",,1,,Gender," Women",,1,
,variation,,"CAPRICIOUS Priestess Dress - Convertible Top Flowy Maxi Skirt Strappy Hood Cowl Dust Mask Handkerchief Hem Soft Comfy Bamboo or Tencel Knit",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Womens Dresses","Womens Dresses",,,,,45454635,,,,,,,Size,3XL,,1,,Gender," Women",,1,
